SKU,Type,Name,expected_filename,status,actual_filename,recommended_url
TG16053-PS,variation,"TapeTech 16"" x 4.3"" Premium Gold Stainless Steel Finishing Trowel",tapetech-16-inch-x-4-3-inch-premium-gold-stainless-ste-TG16053-PS-01.webp,sku_suffix,tapetech-16-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG16053-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG16053-PS-01.webp
TG16054-PS,variation,"TapeTech 16"" x 4.7"" Premium Gold Stainless Steel Finishing Trowel",tapetech-16-inch-x-4-7-inch-premium-gold-stainless-ste-TG16054-PS-01.webp,sku_suffix,tapetech-16-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG16054-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG16054-PS-01.webp
TG160565-PS,variation,"TapeTech 16"" x 5"" Premium Gold Stainless Steel Finishing Trowel - ProSoft Grip",tapetech-16-inch-x-5-inch-premium-gold-stainless-steel-TG160565-PS-01.webp,sku_suffix,tapetech-16-x-5-premium-gold-stainless-steel-finishing-trowel-prosoft-grip-TG160565-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-5-premium-gold-stainless-steel-finishing-trowel-prosoft-grip-TG160565-PS-01.webp
TG18053-PS,variation,"TapeTech 18"" x 4.3"" Premium Gold Stainless Steel Finishing Trowel",tapetech-18-inch-x-4-3-inch-premium-gold-stainless-ste-TG18053-PS-01.webp,sku_suffix,tapetech-18-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG18053-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-3-premium-gold-stainless-steel-finishing-trowel-TG18053-PS-01.webp
TG18054-PS,variation,"TapeTech 18"" x 4.7"" Premium Gold Stainless Steel Finishing Trowel",tapetech-18-inch-x-4-7-inch-premium-gold-stainless-ste-TG18054-PS-01.webp,sku_suffix,tapetech-18-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG18054-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-finishing-trowel-TG18054-PS-01.webp
TG180565-PS,variation,"TapeTech 18"" x 5"" Premium Gold Stainless Steel Finishing Trowel - ProSoft Grip",tapetech-18-inch-x-5-inch-premium-gold-stainless-steel-TG180565-PS-01.webp,sku_suffix,tapetech-18-x-5-premium-gold-stainless-steel-finishing-trowel-prosoft-grip-TG180565-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-5-premium-gold-stainless-steel-finishing-trowel-prosoft-grip-TG180565-PS-01.webp
TGCU-PS-TT,variable,TapeTech Premium Gold Stainless Steel Curved Finishing Trowel,tapetech-11-inch-x-4-7-inch-premium-gold-stainless-ste-TG110565-PSCU-01.webp,sku_suffix,tapetech-11-x-4-7-premium-gold-stainless-steel-curved-finishing-trowel-TG110565-PSCU-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-11-x-4-7-premium-gold-stainless-steel-curved-finishing-trowel-TG110565-PSCU-01.webp
TGCU-PS-TT,variable,TapeTech Premium Gold Stainless Steel Curved Finishing Trowel,tapetech-12-inch-x-4-7-inch-premium-gold-stainless-ste-TG120565-PSCU-01.webp,sku_suffix,tapetech-12-x-4-7-premium-gold-stainless-steel-curved-finishing-trowel-TG120565-PSCU-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-curved-finishing-trowel-TG120565-PSCU-01.webp
TGCU-PS-TT,variable,TapeTech Premium Gold Stainless Steel Curved Finishing Trowel,tapetech-14-inch-x-4-7-inch-premium-gold-stainless-ste-TG140565-PSCU-01.webp,sku_suffix,tapetech-14-x-4-7-premium-gold-stainless-steel-curved-finishing-trowel-TG140565-PSCU-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-curved-finishing-trowel-TG140565-PSCU-01.webp
TG110565-PSCU,variation,"TapeTech 11"" x 4.7"" Premium Gold Stainless Steel Curved Finishing Trowel",tapetech-11-inch-x-4-7-inch-premium-gold-stainless-ste-TG110565-PSCU-01.webp,sku_suffix,tapetech-11-x-4-7-premium-gold-stainless-steel-curved-finishing-trowel-TG110565-PSCU-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-11-x-4-7-premium-gold-stainless-steel-curved-finishing-trowel-TG110565-PSCU-01.webp
TG120565-PSCU,variation,"TapeTech 12"" x 4.7"" Premium Gold Stainless Steel Curved Finishing Trowel",tapetech-12-inch-x-4-7-inch-premium-gold-stainless-ste-TG120565-PSCU-01.webp,sku_suffix,tapetech-12-x-4-7-premium-gold-stainless-steel-curved-finishing-trowel-TG120565-PSCU-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-curved-finishing-trowel-TG120565-PSCU-01.webp
TG140565-PSCU,variation,"TapeTech 14"" x 4.7"" Premium Gold Stainless Steel Curved Finishing Trowel",tapetech-14-inch-x-4-7-inch-premium-gold-stainless-ste-TG140565-PSCU-01.webp,sku_suffix,tapetech-14-x-4-7-premium-gold-stainless-steel-curved-finishing-trowel-TG140565-PSCU-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-curved-finishing-trowel-TG140565-PSCU-01.webp
TGP-PS-TT,variable,TapeTech Premium Gold Stainless Steel Rounded Front Pool Trowel,tapetech-12-inch-x-4-7-inch-premium-gold-stainless-ste-TGP120565-PS-01.webp,sku_suffix,tapetech-12-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP120565-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP120565-PS-01.webp
TGP-PS-TT,variable,TapeTech Premium Gold Stainless Steel Rounded Front Pool Trowel,tapetech-14-inch-x-4-7-inch-premium-gold-stainless-ste-TGP140565-PS-01.webp,sku_suffix,tapetech-14-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP140565-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP140565-PS-01.webp
TGP-PS-TT,variable,TapeTech Premium Gold Stainless Steel Rounded Front Pool Trowel,tapetech-16-inch-x-4-7-inch-premium-gold-stainless-ste-TGP160565-PS-01.webp,sku_suffix,tapetech-16-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP160565-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP160565-PS-01.webp
TGP-PS-TT,variable,TapeTech Premium Gold Stainless Steel Rounded Front Pool Trowel,tapetech-18-inch-x-4-7-inch-premium-gold-stainless-ste-TGP180565-PS-01.webp,sku_suffix,tapetech-18-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP180565-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP180565-PS-01.webp
TGP120565-PS,variation,"TapeTech 12"" x 4.7"" Premium Gold Stainless Steel Rounded Front Pool Trowel",tapetech-12-inch-x-4-7-inch-premium-gold-stainless-ste-TGP120565-PS-01.webp,sku_suffix,tapetech-12-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP120565-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-12-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP120565-PS-01.webp
TGP140565-PS,variation,"TapeTech 14"" x 4.7"" Premium Gold Stainless Steel Rounded Front Pool Trowel",tapetech-14-inch-x-4-7-inch-premium-gold-stainless-ste-TGP140565-PS-01.webp,sku_suffix,tapetech-14-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP140565-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-14-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP140565-PS-01.webp
TGP160565-PS,variation,"TapeTech 16"" x 4.7"" Premium Gold Stainless Steel Rounded Front Pool Trowel",tapetech-16-inch-x-4-7-inch-premium-gold-stainless-ste-TGP160565-PS-01.webp,sku_suffix,tapetech-16-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP160565-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-16-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP160565-PS-01.webp
TGP180565-PS,variation,"TapeTech 18"" x 4.7"" Premium Gold Stainless Steel Rounded Front Pool Trowel",tapetech-18-inch-x-4-7-inch-premium-gold-stainless-ste-TGP180565-PS-01.webp,sku_suffix,tapetech-18-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP180565-PS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-18-x-4-7-premium-gold-stainless-steel-rounded-front-pool-trowel-TGP180565-PS-01.webp
TMK01TT,simple,TapeTech ATF Tool Maintenance Kit,tapetech-atf-tool-maintenance-kit-TMK01TT-01.webp,unmatched,,
TMK01TT,simple,TapeTech ATF Tool Maintenance Kit,tapetech-atf-tool-maintenance-kit-TMK01TT-02.webp,unmatched,,
TMK01TT,simple,TapeTech ATF Tool Maintenance Kit,tapetech-atf-tool-maintenance-kit-TMK01TT-03.webp,unmatched,,
TMK01TT,simple,TapeTech ATF Tool Maintenance Kit,tapetech-atf-tool-maintenance-kit-TMK01TT-04.webp,unmatched,,
TMK01TT,simple,TapeTech ATF Tool Maintenance Kit,tapetech-atf-tool-maintenance-kit-TMK01TT-05.webp,unmatched,,
TTBBS,simple,TapeTech Basic Box Set TTBBS,tapetech-basic-box-set-ttbbs-TTBBS-01.webp,sku_suffix,tapetech-basic-box-set-TTBBS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-basic-box-set-TTBBS-01.webp
TTBBS,simple,TapeTech Basic Box Set TTBBS,tapetech-basic-box-set-ttbbs-TTBBS-02.webp,sku_suffix,tapetech-basic-box-set-TTBBS-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-basic-box-set-TTBBS-02.webp
TTBBS,simple,TapeTech Basic Box Set TTBBS,tapetech-basic-box-set-ttbbs-TTBBS-03.webp,sku_suffix,tapetech-basic-box-set-TTBBS-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-basic-box-set-TTBBS-03.webp
TTBTS,simple,TapeTech Basic Taping Set TTBTS,tapetech-basic-taping-set-ttbts-TTBTS-01.webp,sku_suffix,tapetech-basic-taping-set-TTBTS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-basic-taping-set-TTBTS-01.webp
TTBTS,simple,TapeTech Basic Taping Set TTBTS,tapetech-basic-taping-set-ttbts-TTBTS-02.webp,sku_suffix,tapetech-basic-taping-set-TTBTS-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-basic-taping-set-TTBTS-02.webp
TTCFS,simple,TapeTech Corner Finishing Set TTCFS,tapetech-corner-finishing-set-ttcfs-TTCFS-01.webp,sku_suffix,tapetech-corner-finishing-set-TTCFS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-corner-finishing-set-TTCFS-01.webp
TTCFS,simple,TapeTech Corner Finishing Set TTCFS,tapetech-corner-finishing-set-ttcfs-TTCFS-02.webp,sku_suffix,tapetech-corner-finishing-set-TTCFS-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-corner-finishing-set-TTCFS-02.webp
TTPFB,simple,TapeTech Paper Faced Bead Pro Set TTPFB,tapetech-paper-faced-bead-pro-set-ttpfb-TTPFB-01.webp,sku_suffix,tapetech-paper-faced-bead-pro-set-TTPFB-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-paper-faced-bead-pro-set-TTPFB-01.webp
TTPFB,simple,TapeTech Paper Faced Bead Pro Set TTPFB,tapetech-paper-faced-bead-pro-set-ttpfb-TTPFB-02.webp,sku_suffix,tapetech-paper-faced-bead-pro-set-TTPFB-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-paper-faced-bead-pro-set-TTPFB-02.webp
TTPPS,simple,TapeTech Pro Performance Set TTPPS,tapetech-pro-performance-set-ttpps-TTPPS-01.webp,sku_suffix,tapetech-pro-performance-set-TTPPS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-set-TTPPS-01.webp
TTPPS,simple,TapeTech Pro Performance Set TTPPS,tapetech-pro-performance-set-ttpps-TTPPS-02.webp,sku_suffix,tapetech-pro-performance-set-TTPPS-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-set-TTPPS-02.webp
TTPPS,simple,TapeTech Pro Performance Set TTPPS,tapetech-pro-performance-set-ttpps-TTPPS-03.webp,sku_suffix,tapetech-pro-performance-set-TTPPS-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-set-TTPPS-03.webp
TTPPS,simple,TapeTech Pro Performance Set TTPPS,tapetech-pro-performance-set-ttpps-TTPPS-04.webp,sku_suffix,tapetech-pro-performance-set-TTPPS-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-set-TTPPS-04.webp
TTPPS,simple,TapeTech Pro Performance Set TTPPS,tapetech-pro-performance-set-ttpps-TTPPS-05.webp,sku_suffix,tapetech-pro-performance-set-TTPPS-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-set-TTPPS-05.webp
TTPPS,simple,TapeTech Pro Performance Set TTPPS,tapetech-pro-performance-set-ttpps-TTPPS-06.webp,sku_suffix,tapetech-pro-performance-set-TTPPS-06.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-set-TTPPS-06.webp
TTPPS,simple,TapeTech Pro Performance Set TTPPS,tapetech-pro-performance-set-ttpps-TTPPS-07.webp,sku_suffix,tapetech-pro-performance-set-TTPPS-07.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-set-TTPPS-07.webp
TTPPS,simple,TapeTech Pro Performance Set TTPPS,tapetech-pro-performance-set-ttpps-TTPPS-08.webp,sku_suffix,tapetech-pro-performance-set-TTPPS-08.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-set-TTPPS-08.webp
TTPPS-EF,simple,TapeTech Pro Performance Easy Finish Set TTPPS-EF,tapetech-pro-performance-easy-finish-set-ttpps-ef-TTPPS-EF-01.webp,sku_suffix,tapetech-pro-performance-easy-finish-set-TTPPS-EF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-easy-finish-set-TTPPS-EF-01.webp
TTPPS-EF,simple,TapeTech Pro Performance Easy Finish Set TTPPS-EF,tapetech-pro-performance-easy-finish-set-ttpps-ef-TTPPS-EF-02.webp,sku_suffix,tapetech-pro-performance-easy-finish-set-TTPPS-EF-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-easy-finish-set-TTPPS-EF-02.webp
TTPPS-EF,simple,TapeTech Pro Performance Easy Finish Set TTPPS-EF,tapetech-pro-performance-easy-finish-set-ttpps-ef-TTPPS-EF-03.webp,sku_suffix,tapetech-pro-performance-easy-finish-set-TTPPS-EF-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-easy-finish-set-TTPPS-EF-03.webp
TTPPS-EF,simple,TapeTech Pro Performance Easy Finish Set TTPPS-EF,tapetech-pro-performance-easy-finish-set-ttpps-ef-TTPPS-EF-04.webp,sku_suffix,tapetech-pro-performance-easy-finish-set-TTPPS-EF-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-easy-finish-set-TTPPS-EF-04.webp
TTPPS-EF,simple,TapeTech Pro Performance Easy Finish Set TTPPS-EF,tapetech-pro-performance-easy-finish-set-ttpps-ef-TTPPS-EF-05.webp,sku_suffix,tapetech-pro-performance-easy-finish-set-TTPPS-EF-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-easy-finish-set-TTPPS-EF-05.webp
TTPPS-EF,simple,TapeTech Pro Performance Easy Finish Set TTPPS-EF,tapetech-pro-performance-easy-finish-set-ttpps-ef-TTPPS-EF-06.webp,sku_suffix,tapetech-pro-performance-easy-finish-set-TTPPS-EF-06.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-easy-finish-set-TTPPS-EF-06.webp
TTPPS-EF,simple,TapeTech Pro Performance Easy Finish Set TTPPS-EF,tapetech-pro-performance-easy-finish-set-ttpps-ef-TTPPS-EF-07.webp,sku_suffix,tapetech-pro-performance-easy-finish-set-TTPPS-EF-07.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-pro-performance-easy-finish-set-TTPPS-EF-07.webp
TTPSS,simple,TapeTech Professional Starter Set TTPSS,tapetech-professional-starter-set-ttpss-TTPSS-01.webp,sku_suffix,tapetech-professional-starter-set-TTPSS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-professional-starter-set-TTPSS-01.webp
TTPSS,simple,TapeTech Professional Starter Set TTPSS,tapetech-professional-starter-set-ttpss-TTPSS-02.webp,sku_suffix,tapetech-professional-starter-set-TTPSS-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-professional-starter-set-TTPSS-02.webp
TTPSS,simple,TapeTech Professional Starter Set TTPSS,tapetech-professional-starter-set-ttpss-TTPSS-03.webp,sku_suffix,tapetech-professional-starter-set-TTPSS-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-professional-starter-set-TTPSS-03.webp
TTPSS,simple,TapeTech Professional Starter Set TTPSS,tapetech-professional-starter-set-ttpss-TTPSS-04.webp,sku_suffix,tapetech-professional-starter-set-TTPSS-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-professional-starter-set-TTPSS-04.webp
TTPSS,simple,TapeTech Professional Starter Set TTPSS,tapetech-professional-starter-set-ttpss-TTPSS-05.webp,sku_suffix,tapetech-professional-starter-set-TTPSS-05.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-professional-starter-set-TTPSS-05.webp
TTPSS,simple,TapeTech Professional Starter Set TTPSS,tapetech-professional-starter-set-ttpss-TTPSS-06.webp,sku_suffix,tapetech-professional-starter-set-TTPSS-06.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-professional-starter-set-TTPSS-06.webp
TTSFS,simple,TapeTech Standard Full Set TTSFS,tapetech-standard-full-set-ttsfs-TTSFS-01.webp,sku_suffix,tapetech-standard-full-set-TTSFS-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-standard-full-set-TTSFS-01.webp
TTSFS,simple,TapeTech Standard Full Set TTSFS,tapetech-standard-full-set-ttsfs-TTSFS-02.webp,sku_suffix,tapetech-standard-full-set-TTSFS-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-standard-full-set-TTSFS-02.webp
TTSFS-2,simple,TapeTech Standard Full Set with 2 Pumps TTSFS-2,tapetech-standard-full-set-with-2-pumps-ttsfs-2-TTSFS-2-01.webp,sku_suffix,tapetech-standard-full-set-with-2-pumps-TTSFS-2-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-standard-full-set-with-2-pumps-TTSFS-2-01.webp
TTSFS-2,simple,TapeTech Standard Full Set with 2 Pumps TTSFS-2,tapetech-standard-full-set-with-2-pumps-ttsfs-2-TTSFS-2-02.webp,sku_suffix,tapetech-standard-full-set-with-2-pumps-TTSFS-2-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-standard-full-set-with-2-pumps-TTSFS-2-02.webp
TTSFS-2,simple,TapeTech Standard Full Set with 2 Pumps TTSFS-2,tapetech-standard-full-set-with-2-pumps-ttsfs-2-TTSFS-2-03.webp,sku_suffix,tapetech-standard-full-set-with-2-pumps-TTSFS-2-03.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-standard-full-set-with-2-pumps-TTSFS-2-03.webp
TTSFS-2,simple,TapeTech Standard Full Set with 2 Pumps TTSFS-2,tapetech-standard-full-set-with-2-pumps-ttsfs-2-TTSFS-2-04.webp,sku_suffix,tapetech-standard-full-set-with-2-pumps-TTSFS-2-04.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-standard-full-set-with-2-pumps-TTSFS-2-04.webp
VGAUGE180,simple,"TapeTech VGAUGE180 7"" Gauging Trowel",tapetech-vgauge180-7-inch-gauging-trowel-VGAUGE180-01.webp,sku_suffix,tapetech-vgauge180-7-gauging-trowel-VGAUGE180-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-vgauge180-7-gauging-trowel-VGAUGE180-01.webp
VGAUGE180,simple,"TapeTech VGAUGE180 7"" Gauging Trowel",tapetech-vgauge180-7-inch-gauging-trowel-VGAUGE180-02.webp,sku_suffix,tapetech-vgauge180-7-gauging-trowel-VGAUGE180-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-vgauge180-7-gauging-trowel-VGAUGE180-02.webp
VGAUGE200,simple,"TapeTech VGAUGE200 8"" Gauging Trowel",tapetech-vgauge200-8-inch-gauging-trowel-VGAUGE200-01.webp,sku_suffix,tapetech-vgauge200-8-gauging-trowel-VGAUGE200-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-vgauge200-8-gauging-trowel-VGAUGE200-01.webp
VGAUGE200,simple,"TapeTech VGAUGE200 8"" Gauging Trowel",tapetech-vgauge200-8-inch-gauging-trowel-VGAUGE200-02.webp,sku_suffix,tapetech-vgauge200-8-gauging-trowel-VGAUGE200-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-vgauge200-8-gauging-trowel-VGAUGE200-02.webp
VMARG05,simple,"TapeTech VMARG05 5"" x 2"" Margin Trowel",tapetech-vmarg05-5-inch-x-2-inch-margin-trowel-VMARG05-01.webp,sku_suffix,tapetech-vmarg05-5-x-2-margin-trowel-VMARG05-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-vmarg05-5-x-2-margin-trowel-VMARG05-01.webp
VMARG05,simple,"TapeTech VMARG05 5"" x 2"" Margin Trowel",tapetech-vmarg05-5-inch-x-2-inch-margin-trowel-VMARG05-02.webp,sku_suffix,tapetech-vmarg05-5-x-2-margin-trowel-VMARG05-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-vmarg05-5-x-2-margin-trowel-VMARG05-02.webp
VMARG06,simple,"TapeTech VMARG06 6"" x 2"" Margin Trowel",tapetech-vmarg06-6-inch-x-2-inch-margin-trowel-VMARG06-01.webp,sku_suffix,tapetech-vmarg06-6-x-2-margin-trowel-VMARG06-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-vmarg06-6-x-2-margin-trowel-VMARG06-01.webp
VMARG06,simple,"TapeTech VMARG06 6"" x 2"" Margin Trowel",tapetech-vmarg06-6-inch-x-2-inch-margin-trowel-VMARG06-02.webp,sku_suffix,tapetech-vmarg06-6-x-2-margin-trowel-VMARG06-02.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-vmarg06-6-x-2-margin-trowel-VMARG06-02.webp
VMARG08,simple,"TapeTech VMARG08 8"" x 2"" Margin Trowel",tapetech-vmarg08-8-inch-x-2-inch-margin-trowel-VMARG08-01.webp,sku_suffix,tapetech-vmarg08-8-x-2-margin-trowel-VMARG08-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech-vmarg08-8-x-2-margin-trowel-VMARG08-01.webp
